;"Propriété";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGLex";"table";"V_1";"V_2";"V_2T";"V_3";"V_4";"V_5";"V_6";"V_7";"V_8";"V_9";"V_10";"V_11";"V_12";"V_13";"V_14";"V_15";"V_16";"V_18";"V_31H";"V_31R";"V_32A";"V_32D";"V_32C";"V_32CL";"V_32CV";"V_32H";"V_32NM";"V_32PL";"V_32R1";"V_32R2";"V_32R3";"V_32RA";"V_33";"V_34L0";"V_35L";"V_35LD";"V_35LR";"V_35LS";"V_35R";"V_35RR";"V_35S";"V_35ST";"V_36DT";"V_36R";"V_36S";"V_36SL";"V_37E";"V_37M1";"V_37M2";"V_37M3";"V_37M4";"V_37M5";"V_37M6";"V_38L";"V_38L0";"V_38L1";"V_38LD";"V_38LH";"V_38LHD";"V_38LHR";"V_38LHS";"V_38LR";"V_38LS";"V_38PL";"V_38R";"V_38RR";"V_39"
"C";"N1 être Vpp de N0 de ce Qu P";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être Vpp de N0 Prép N2";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"o";"?";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être Vpp par N0";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"?";"o";"?";"o";"?";"?";"-";"-";"+";"+";"-";"-";"+";"-";"-";"+";"-";"-";"-";"+";"O";"-";"-";"-";"-";"-";"-";"-";"-";"-";"O";"O";"O";"O";"O";"O";"O";"O";"O";"O";"O";"+";"-";"-";"+";"O";"O";"O";"O";"O";"+";"O";"O";"O";"O"
"C";"N1 être Vpp par N0 à ce Qu P";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être Vpp par N0 de ce Qu P";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être Vpp par N0 Prép N2";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"o";"?";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"O";"-"
"T";"N1 être Vpp W";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"o";"o";"O";"o";"o";"-";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"O";"?";"?";"?";"?";"?";"?";"?";"o";"o";"?";"?"
"D1";"N1 lieu de destination de N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"-";"?";"-";"?";"-";"?";"?";"?";"-";"-";"-";"?";"?";"+";"-";"?";"-";"O";"?";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"?";"-";"-";"-";"-";"-";"?";"-";"?";"?"
"D1";"N1 lieu de destination de N2";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"+";"+";"+";"+";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?"
"x";"N1 lieu de passage de N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"-";"?";"?";"?";"-";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D1";"N1 lieu source de N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"-";"?";"?";"?";"-";"?";"?";"?";"-";"-";"-";"O";"+";"?";"-";"+";"-";"O";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D1";"N1 lieu source de N2";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"O";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?"
"x";"N1 lieu statique de N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"-";"?";"?";"?";"-";"?";"?";"?";"-";"-";"-";"O";"?";"?";"-";"?";"-";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 se V (neutre)";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 se V auprès de N3hum de ce Qu P";"-";"-";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 se V de ce Qu P";"-";"-";"?";"?";"o";"?";"?";"?";"?";"?";"?";"o";"?";"o";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 se V en N2 (statique)";"-";"-";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"-";"-";"?+";"?";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"?+";"o";"?+";"?+";"?+"
"C";"N1 V";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"o";"o";"o";"o";"o";"o";"?";"o";"o";"?";"o";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"-"
"C";"N1 V avec N2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 V de ce Qu Pind";"-";"-";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 V de N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?";"-";"?";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 V de N0 source";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 V de N1pc";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 V Loc N2";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 V N2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"o";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"-";"-";"-";"?-";"?-";"?-";"?-";"?-";"?-";"?-";"-";"-";"-";"-"
"C";"N1 V Prép N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 V Prép N0 = N0 être V-n";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 V Prép N0hum";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 V Prép N0pl obl";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 V W";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"o";"o";"o";"o";"o";"o";"?";"o";"o";"?";"-"
"Dc";"N1c =: Nhum";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"Dc";"N1c =: N-hum";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1c être Vpp";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"T";"N1-hum = Ppv";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"?";"N1hum V Prép N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1pc lui V";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 =: Adj";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o"
"D2";"N2 =: ce(ci+la)";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"o";"?";"?";"o";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N2 =: couche";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N2 =: coup";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N2 =: déformation";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 =: Dnum Nmes";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o"
"D2";"N2 =: le fait Qu P";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"o";"?";"?";"o";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?"
"x";"N2 = : N de V-n";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 =: Nhum";"-";"+";"+";"?";"?";"?";"?";"?";"?";"+";"o";"o";"?";"o";"o";"o";"o";"o";"-";"-";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"+";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"o"
"D2";"N2 =: N-hum";"-";"+";"+";"?";"?";"?";"?";"?";"?";"o";"o";"o";"?";"o";"o";"o";"o";"o";"-";"-";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"o";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?"
"x";"N2 =: Npc";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 =: Npl obl";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"?";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"-";"?";"-";"-";"-";"-";"-";"+";"o";"?";"?"
"D2";"N2 =: Npr";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o"
"x";"N2 =: point";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?"
"D2";"N2 =: Qu Pind";"-";"-";"?";"-";"?";"-";"?";"?";"?";"-";"-";"o";"?";"o";"-";"-";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D2";"N2 =: Qu Psubj";"-";"-";"?";"-";"?";"-";"?";"?";"?";"-";"-";"o";"?";"o";"-";"-";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D2";"N2 =: si P ou si P";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"x";"N2 =: trace";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N2 =: trou";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N2 =: V-n de N";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D2";"N2 =: V0-inf W";"-";"-";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"o";"?";"?";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D2P";"N2 =: V1c-inf W";"-";"-";"?";"?";"?";"-";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D2";"N2 =: V1-inf W";"-";"-";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"-";"o";"-";"-";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"x";"N2 =: zone";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?"
"D2";"N2 apparition";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
